MetaData/stationIdentification,BiasCoefficientValue/constantPredictor
EU0615  ,-0.027036
EU0616  ,-0.296790
EU0617  ,-0.257458
EU0618  ,-0.327081
EU0619  ,-0.336416
EU0621  ,-0.624840
EU0622  ,-0.431274
EU0623  ,0.111803
EU0624  ,-0.181620
EU0626  ,-0.154535
EU0627  ,-0.220715
EU0628  ,0.010336
EU0630  ,-0.543306
EU0633  ,-0.335668
EU0634  ,-0.562012
EU0636  ,-0.559088
EU0637  ,-0.355712
EU0638  ,-0.242724
EU0639  ,-0.307442
EU0640  ,0.863457
EU0641  ,-0.085501
EU0643  ,-0.241146
EU0644  ,0.054326
EU0645  ,-0.305874
EU0647  ,-0.322446
EU0648  ,-0.298985
EU0649  ,-0.276128
EU0650  ,0.548973
EU0652  ,-0.161849
EU0653  ,-0.317463
EU0654  ,-0.328859
EU0655  ,-0.543663
EU0656  ,-0.440704
EU0658  ,-0.335576
EU0660  ,-0.332310
EU0661  ,-0.395986
EU0662  ,-0.109606
EU0663  ,-0.164149
EU0664  ,-0.402550
EU0665  ,0.093066
EU0666  ,0.934229
EU0667  ,-0.214610
EU0668  ,0.127310
EU0670  ,-0.196074
EU0671  ,0.882002
EU0672  ,-0.490646
EU0673  ,-0.454598
EU0681  ,-0.184606
EU0682  ,-0.104462
EU0686  ,0.252887
EU0687  ,0.513828
EU0692  ,-0.179580
EU0698  ,0.169355
EU0701  ,-0.284935
EU0702  ,-0.462933
EU0706  ,-0.197782
EU0708  ,-0.201543
EU0709  ,-0.380032
EU0710  ,-0.143265
EU0712  ,-0.128571
EU0713  ,-0.323047
EU0714  ,0.350067
EU0718  ,-0.153884
EU0719  ,0.066689
EU0721  ,-0.289933
EU0722  ,-0.301811
EU0725  ,0.217392
EU0726  ,-0.626801
EU0731  ,0.272762
EU0732  ,3.954454
EU0735  ,0.283423
EU0736  ,0.318271
EU0737  ,0.003708
EU0738  ,-0.318335
EU0739  ,-0.272944
EU0746  ,-0.299148
EU0747  ,-0.613998
EU0748  ,-0.272126
EU0749  ,-0.552684
EU0750  ,-0.181352
EU0752  ,-0.680269
EU0754  ,-0.263125
EU0756  ,0.067782
EU0758  ,3.732973
EU0760  ,-0.324605
EU0761  ,-0.301486
EU0762  ,-0.425021
EU0765  ,0.338157
EU0770  ,-0.105643
EU0775  ,0.042466
EU0776  ,-0.486074
EU0777  ,0.537176
EU0778  ,-0.303255
EU0779  ,-0.495875
EU0780  ,-0.451616
EU0781  ,-0.297727
EU0782  ,0.207762
EU0785  ,-0.372319
EU0790  ,-0.681741
EU0795  ,-0.623642
EU0796  ,-0.212661
EU0797  ,-0.352119
EU0798  ,-0.300702
EU0800  ,0.558179
EU0802  ,0.162961
EU0803  ,0.380145
EU0804  ,0.574566
EU0805  ,0.714592
EU0806  ,0.392937
EU0808  ,0.407708
EU0809  ,1.015458
EU0811  ,1.460398
EU0816  ,0.667117
EU0817  ,0.067934
EU0818  ,0.280368
EU0819  ,-0.223803
EU0820  ,-0.168201
EU0821  ,-0.165563
EU0822  ,0.304889
EU0828  ,-0.011146
EU0829  ,-0.228779
EU0831  ,-0.238393
EU0832  ,0.062931
EU0833  ,0.242943
EU0835  ,0.275043
EU0836  ,1.170536
EU0837  ,-0.171877
EU0838  ,-0.036737
EU0839  ,-0.049007
EU0842  ,0.059718
EU0846  ,0.000000
EU0854  ,0.400234
EU0855  ,0.407448
EU0856  ,-0.218382
EU0857  ,-0.302648
EU0858  ,0.490929
EU0859  ,0.771763
EU0860  ,0.489548
EU0861  ,-0.172010
EU0862  ,0.028427
EU0863  ,0.005393
EU0864  ,0.396539
EU0865  ,2.035437
EU0866  ,0.421665
EU0867  ,0.203164
EU0868  ,0.200387
EU0869  ,1.429152
EU0870  ,0.216451
EU0871  ,1.380686
EU0872  ,-0.170329
EU0873  ,-0.138897
EU0876  ,0.920148
EU0877  ,0.256619
EU0878  ,0.940466
EU0879  ,0.775179
EU0880  ,0.504893
EU0883  ,0.777081
EU0886  ,0.925781
EU0887  ,0.540338
EU0888  ,-0.047203
EU0889  ,-0.364345
EU0890  ,-0.144696
EU0891  ,-0.062800
EU0894  ,-0.072562
EU0895  ,-0.049152
EU0896  ,-0.143192
EU0897  ,-0.284390
EU0898  ,-0.433466
EU0899  ,-0.121697
EU0900  ,-0.120113
EU0901  ,-0.077207
EU0903  ,-0.364346
EU0904  ,-0.274838
EU0910  ,-0.324243
EU0911  ,0.824417
EU0912  ,0.220884
EU0913  ,0.083910
EU0914  ,0.256104
EU0915  ,0.757960
EU0916  ,1.380825
EU0917  ,0.646014
EU0918  ,0.420025
EU0919  ,0.859021
EU0920  ,1.201004
EU0923  ,1.053900
EU0924  ,1.235421
EU0925  ,0.444286
EU0932  ,0.011681
EU0935  ,-0.318106
EU0936  ,-0.378379
EU0937  ,-0.419542
EU0938  ,-0.206853
EU0940  ,-0.358136
EU0941  ,-0.399037
EU0943  ,-0.180996
EU0944  ,-0.379481
EU0945  ,-0.400981
EU0946  ,-0.185384
EU0948  ,-0.374706
EU0949  ,-0.382717
EU0950  ,-0.259217
EU0951  ,-0.003110
EU0952  ,-0.116774
EU0955  ,-0.053228
EU0959  ,-0.423998
EU0963  ,0.113198
EU0964  ,-0.166089
EU0965  ,0.004658
EU0966  ,0.008430
EU0967  ,-0.238308
EU0968  ,-0.146318
EU0969  ,-0.475121
EU0972  ,-0.227680
EU0973  ,-0.085986
EU0975  ,-0.390894
EU0977  ,-0.456051
EU0978  ,-0.220717
EU0979  ,-0.377307
EU0981  ,-0.242530
EU0982  ,-0.171345
EU0986  ,0.000009
EU0987  ,0.203785
EU0988  ,0.161863
EU0989  ,0.421678
EU0990  ,0.374329
EU0991  ,0.213401
EU0993  ,0.222348
EU0994  ,1.269589
EU0995  ,0.333259
EU0996  ,0.262537
EU0997  ,0.581108
EU0998  ,0.861888
EU0999  ,-0.409916
EU1003  ,0.256248
EU1004  ,1.152284
EU1005  ,1.263454
EU1006  ,1.061416
EU1007  ,1.010897
EU1008  ,0.565507
EU1009  ,0.425086
EU1010  ,0.788131
EU1011  ,0.580867
EU1013  ,0.973787
EU1014  ,0.450565
EU1015  ,0.901343
EU1016  ,1.529688
EU1017  ,1.091467
EU1018  ,0.150946
EU1019  ,0.606321
EU1020  ,0.565327
EU1021  ,0.614645
EU1022  ,0.483297
EU1023  ,0.918049
EU1024  ,0.725373
EU1025  ,0.998651
EU1026  ,0.597546
EU1027  ,1.412336
EU1028  ,1.091932
EU1029  ,1.778743
EU1030  ,0.345767
EU1031  ,0.871039
EU1032  ,1.274786
EU1033  ,0.728772
EU1034  ,0.786725
EU1036  ,1.339139
EU1037  ,1.078164
EU1038  ,1.612602
EU1039  ,1.489688
EU1040  ,0.338516
EU1041  ,0.393693
EU1042  ,1.067355
EU1043  ,0.446387
EU1044  ,0.681622
EU1045  ,0.854177
EU1046  ,0.963619
EU1047  ,1.077681
EU1054  ,-0.008446
EU1056  ,-0.289601
EU1085  ,0.480190
EU1089  ,-0.543705
EU1090  ,-0.463696
EU1091  ,-0.109808
EU1100  ,-0.249672
EU1101  ,-0.158914
EU1102  ,-0.379876
EU1103  ,-0.325809
EU1104  ,-0.275021
EU1106  ,-0.017698
EU1150  ,-0.163546
EU1151  ,0.543524
EU1153  ,0.152601
EU1154  ,0.267590
EU1156  ,0.189128
EU1157  ,0.288216
EU1158  ,0.057153
EU1159  ,0.391371
EU1160  ,0.232098
EU1161  ,0.342094
EU1162  ,0.703626
EU1163  ,0.213038
EU1164  ,1.327537
EU1165  ,0.230617
EU1166  ,0.419301
EU1167  ,0.376841
EU1168  ,0.433422
EU1169  ,0.545755
EU1171  ,0.597820
EU1173  ,0.161087
EU1174  ,0.333683
EU1175  ,0.485550
EU1179  ,0.934815
EU1180  ,0.468021
EU1181  ,0.724975
EU1184  ,0.065738
EU1185  ,0.050957
EU1186  ,0.190306
EU1187  ,0.349049
EU1188  ,0.227768
EU1189  ,0.093865
EU1190  ,0.409259
EU1191  ,0.031928
EU1193  ,0.054659
EU1194  ,0.285646
EU1195  ,0.557972
EU1196  ,0.051267
EU1197  ,0.439211
EU1199  ,0.392673
EU1200  ,0.061455
EU1201  ,0.555080
EU1202  ,0.027264
EU1203  ,0.411350
EU1204  ,0.243065
EU1205  ,0.691216
EU1206  ,0.216314
EU1207  ,0.152866
EU1208  ,0.252668
EU1209  ,0.267133
EU1210  ,0.670018
EU1211  ,0.300860
EU1212  ,0.045123
EU1213  ,0.151247
EU1214  ,0.006297
EU1215  ,-0.183174
EU1216  ,0.002417
EU1217  ,0.003811
EU1218  ,0.045702
EU1219  ,-0.002955
EU1220  ,0.101546
EU1221  ,0.080652
EU1223  ,-0.051051
EU1224  ,-0.092495
EU1225  ,0.476451
EU1226  ,0.244395
EU1227  ,0.030144
EU1228  ,0.183482
EU1229  ,0.024920
EU1231  ,0.086941
EU1233  ,0.170789
EU1241  ,0.047082
EU1242  ,0.029885
EU1243  ,0.027455
EU1244  ,0.139293
EU1245  ,0.113597
EU1246  ,0.098822
EU1248  ,-0.024715
EU1249  ,0.236280
EU1250  ,0.029030
EU1251  ,0.151071
EU1252  ,0.109550
EU1253  ,0.225118
EU1254  ,0.313868
EU1255  ,0.483650
EU1256  ,0.246693
EU1257  ,0.004338
EU1258  ,0.448634
EU1261  ,-0.296190
EU1269  ,-0.017267
EU1276  ,0.027730
EU1277  ,0.424876
EU1278  ,1.116991
EU1279  ,0.170029
EU1280  ,-0.101319
EU1281  ,0.167440
EU1284  ,0.116485
EU1285  ,0.006533
EU1286  ,0.319990
EU1287  ,0.244755
EU1289  ,0.007666
EU1291  ,0.081220
EU1292  ,-0.056889
EU1293  ,0.086345
EU1294  ,0.561337
EU1295  ,0.030816
EU1320  ,0.647050
EU1418  ,-0.035560
EU1426  ,0.380558
EU1600  ,-0.085744
EU1651  ,-0.337483
EU1652  ,-0.042326
EU1653  ,-0.347955
EU1654  ,-0.389397
EU1655  ,-0.423448
EU1656  ,-0.220950
EU1657  ,-0.132746
EU1658  ,-0.166979
EU1659  ,-0.566340
EU1660  ,-0.268019
EU1664  ,-0.338767
EU1665  ,-0.486386
EU1666  ,0.688161
EU1702  ,-0.375685
EU1704  ,-0.219294
EU1707  ,-0.199637
EU1708  ,-0.291531
EU1709  ,-0.279508
EU1710  ,0.182493
EU1711  ,-0.121511
EU1713  ,-0.276674
EU1714  ,-0.237489
EU1720  ,-0.308774
EU1721  ,-0.239586
EU1722  ,-0.271951
EU1724  ,-0.161414
EU1725  ,-0.292658
EU1726  ,-0.379198
EU1727  ,-0.332999
EU1728  ,-0.280135
EU1730  ,-0.256389
EU1732  ,-0.906054
EU1733  ,-0.332440
EU1734  ,-0.253741
EU1735  ,-0.344375
EU1752  ,-0.258038
EU1753  ,-0.235141
EU1754  ,-0.467426
EU1755  ,-0.442285
EU1757  ,-0.260468
EU1758  ,-0.572267
EU1759  ,-0.452094
EU1760  ,-0.358465
EU1761  ,-0.359435
EU1762  ,-0.177691
EU1763  ,-0.330536
EU1764  ,-0.473292
EU1765  ,-0.367862
EU1766  ,-0.319547
EU1768  ,-0.397142
EU1769  ,-0.345542
EU1770  ,-0.269950
EU1772  ,-0.089496
EU1773  ,-0.359435
EU1774  ,-0.395631
EU1775  ,-0.431251
EU1776  ,-0.274101
EU1777  ,0.282319
EU1779  ,0.702369
EU1780  ,-0.228250
EU1781  ,-0.316180
EU1782  ,1.431287
EU1783  ,-0.064706
EU1784  ,0.418568
EU1785  ,-0.382711
EU1786  ,-0.262316
EU1787  ,-0.458157
EU1788  ,-0.452483
EU1790  ,-0.114870
EU1791  ,-0.675521
EU1792  ,-0.677993
EU1793  ,-0.472357
EU1794  ,-0.351345
EU1796  ,-0.387259
EU1797  ,-0.314931
EU1798  ,-0.248502
EU1799  ,-0.399332
EU1801  ,0.079532
EU1802  ,-0.410547
EU1803  ,-0.213721
EU1804  ,-0.269064
EU1805  ,-0.087435
EU1806  ,-0.249683
EU1807  ,0.000958
EU1808  ,-0.347823
EU1810  ,-0.122011
EU1811  ,-0.335039
EU1812  ,-0.289947
EU1813  ,-0.312906
EU1814  ,-0.263272
EU1815  ,-0.340529
EU1816  ,-0.405838
EU1817  ,-0.077365
EU1818  ,-0.277329
EU1821  ,-0.298849
EU1822  ,-0.428464
EU1823  ,-0.379521
EU1824  ,-0.423659
EU1825  ,-0.328971
EU1826  ,-0.098510
EU1908  ,-0.358392
EU1909  ,-0.228891
EU1910  ,-0.400064
EU1911  ,-0.226697
EU1912  ,-0.372636
EU1913  ,-0.335159
EU1914  ,-0.392029
EU2030  ,-0.040452
EU2031  ,-0.236305
EU2032  ,-0.362993
EU2033  ,-0.017809
EU2034  ,-0.042770
EU2035  ,-0.095862
EU2036  ,-0.159645
EU2037  ,-0.045349
EU2038  ,-0.329027
EU2039  ,-0.056329
EU2040  ,1.150605
EU2041  ,0.703340
EU2042  ,0.447799
EU2044  ,0.894107
EU2045  ,0.630390
EU2046  ,0.469014
EU2047  ,1.350522
EU2189  ,0.076682
EU2200  ,1.125278
EU2301  ,1.264204
EU2378  ,-0.452128
EU2390  ,-0.342798
EU2400  ,-0.271605
EU2450  ,-0.485493
EU2484  ,-0.223835
EU2532  ,-0.314119
EU2559  ,1.113709
EU2591  ,0.412211
EU2593  ,-0.254953
EU2594  ,-0.114225
EU2596  ,-0.078948
EU2597  ,-0.162953
EU2599  ,-0.120529
EU2600  ,-0.070835
EU2601  ,-0.196915
EU2605  ,-0.105550
EU2606  ,-0.342058
EU2607  ,-0.094383
EU2627  ,-0.467006
EU2647  ,0.486832
EU2794  ,-0.415641
EU2801  ,-0.230864
EU2802  ,-0.136815
EU2803  ,-0.016548
EU2804  ,1.740376
EU2805  ,-0.187606
EU2806  ,-0.092874
EU2807  ,-0.149628
EU2808  ,-0.181870
EU2809  ,-0.284550
EU2810  ,-0.271663
EU2811  ,-0.042527
EU2812  ,-0.193385
EU2813  ,-0.187712
EU2814  ,-0.055199
EU2815  ,-0.192506
EU2816  ,-0.286257
EU2817  ,-0.257997
EU2863  ,0.128668
EU2883  ,-0.443094
EU2890  ,-0.416225
EU2984  ,0.025412
EU3018  ,-0.388111
EU3056  ,-0.418569
EU3072  ,-0.420009
EU3080  ,0.202355
EU3265  ,-0.274498
EU3268  ,0.122842
EU3348  ,-0.341234
EU3415  ,-0.240759
EU3421  ,1.078497
EU3432  ,-0.163281
EU3443  ,-0.398696
EU3514  ,-0.414780
EU3522  ,0.057834
EU3588  ,-0.414875
EU3610  ,-0.441438
EU3670  ,-0.318486
EU3689  ,-0.327326
EU3701  ,1.152602
EU3710  ,-0.319968
EU3733  ,0.535423
EU3826  ,-0.204353
EU4003  ,-0.306004
EU4010  ,-0.252564
EU4036  ,0.070205
EU4037  ,-0.060459
EU4038  ,0.088591
EU4039  ,-0.080236
EU4040  ,0.089123
EU4042  ,-0.025430
EU4044  ,0.352783
EU4045  ,0.375023
EU4046  ,-0.031444
EU4048  ,0.120971
EU4049  ,0.207572
EU4050  ,0.271278
EU4051  ,0.494287
EU4052  ,0.046709
EU4053  ,0.359523
EU4054  ,-0.125711
EU4055  ,-0.071074
EU4056  ,0.260410
EU4057  ,0.022193
EU4058  ,0.076889
EU4059  ,-0.094475
EU4060  ,-0.198538
EU4061  ,-0.022001
EU4062  ,-0.424667
EU4063  ,-0.386921
EU4064  ,0.125077
EU4065  ,-0.066460
EU4067  ,-0.325737
EU4068  ,-0.182866
EU4069  ,-0.206882
EU4070  ,-0.238438
EU4071  ,0.057127
EU4072  ,-0.445945
EU4073  ,-0.625890
EU4075  ,0.175630
EU4084  ,0.000000
EU4086  ,0.000000
EU4087  ,0.589915
EU4088  ,0.517051
EU4089  ,-0.744778
EU4090  ,-0.010899
EU4091  ,-0.318337
EU4092  ,0.005585
EU4093  ,-0.205139
EU4094  ,-0.367700
EU4095  ,-0.499444
EU4110  ,-0.045302
EU4125  ,-0.370836
EU4137  ,0.925530
EU4169  ,0.178168
EU4172  ,0.582403
EU4215  ,-0.353811
EU4247  ,-0.345956
EU4255  ,-0.052413
EU4264  ,0.541582
EU4300  ,0.706373
EU4316  ,1.298400
EU4387  ,-0.363716
EU4409  ,-0.268580
EU4450  ,0.598221
EU4451  ,-0.112631
EU4463  ,-0.422737
EU4473  ,1.120609
EU4480  ,-0.110063
EU4490  ,-0.205100
EU4495  ,0.070486
EU4500  ,0.185456
EU4505  ,-0.092074
EU4507  ,-0.027689
EU4508  ,0.653795
EU4510  ,-0.000108
EU4515  ,-0.080679
EU4523  ,-0.242712
EU4526  ,-0.068064
EU4531  ,0.353951
EU4536  ,-0.262286
EU4538  ,0.059247
EU4539  ,0.198732
EU4565  ,-0.384438
EU4591  ,0.242020
EU4593  ,0.736296
EU4607  ,0.220877
EU4630  ,-0.259345
EU4631  ,-0.160664
EU4633  ,-0.265423
EU4634  ,0.032181
EU4635  ,-0.326967
EU4636  ,-0.221244
EU4637  ,-0.108842
EU4656  ,-0.214427
EU4674  ,0.080897
EU4685  ,0.272182
EU4786  ,-0.004283
EU4938  ,-0.348209
EU4985  ,-0.276466
EU4992  ,-0.518031
EU4993  ,-0.121965
EU4994  ,-0.244424
EU4995  ,-0.235972
EU5001  ,0.011581
EU5002  ,-0.248366
EU5003  ,-0.011044
EU5004  ,-0.268325
EU5005  ,0.038706
EU5006  ,0.018683
EU5007  ,0.173857
EU5008  ,0.228776
EU5020  ,-0.059132
EU5086  ,0.326280
EU5118  ,-0.028930
EU5129  ,0.622565
EU5151  ,-0.243679
EU5227  ,0.218795
EU5262  ,-0.222589
EU5263  ,0.147969
EU5319  ,-0.304748
EU5320  ,1.072141
EU5321  ,0.252133
EU5322  ,-0.273657
EU5323  ,-0.094484
EU5324  ,-0.288803
EU5325  ,0.735131
EU5326  ,0.668287
EU5327  ,-0.074698
EU5328  ,-0.103483
EU5329  ,-0.181447
EU5330  ,-0.349600
EU5331  ,0.860860
EU5332  ,-0.222426
EU5334  ,-0.073338
EU5335  ,-0.214393
EU5336  ,-0.142441
EU5337  ,-0.325131
EU5338  ,-0.205843
EU5365  ,-0.284022
EU5397  ,1.132567
EU5413  ,1.040044
EU5420  ,0.679001
EU5429  ,-0.130987
EU5452  ,0.010032
EU5478  ,0.120699
EU5531  ,-0.153766
EU5554  ,-0.284246
EU5565  ,0.000000
EU5587  ,0.193198
EU5588  ,0.419918
EU5590  ,-0.403960
EU5601  ,-0.572031
EU5610  ,0.662612
EU5640  ,-0.086486
EU5643  ,-0.167783
EU5687  ,-0.134040
EU5693  ,-0.103703
EU5700  ,-0.134998
EU5729  ,1.084209
EU5735  ,-0.398381
EU5742  ,0.372086
EU5745  ,-0.038696
EU5768  ,-0.079910
EU5777  ,-0.029018
EU5825  ,0.074241
EU5830  ,-0.515366
EU5936  ,-0.085363
EU5TYFRA,0.545034
EU6012  ,0.322027
EU6065  ,0.421353
EU6111  ,0.000000
EU6113  ,0.203999
EU6260  ,-0.495388
EU6395  ,-0.015398
EU6401  ,0.512065
EU6544  ,0.822917
EU6550  ,-0.465725
EU6564  ,0.457678
EU6601  ,1.348181
EU6602  ,0.540666
EU6603  ,1.522814
EU6604  ,0.663395
EU6605  ,0.773962
EU6606  ,0.615435
EU6607  ,0.915553
EU6608  ,0.115551
EU6609  ,0.606861
EU6610  ,-0.193823
EU6611  ,-0.157227
EU6612  ,-0.101640
EU6613  ,-0.071161
EU6614  ,0.180554
EU6617  ,-0.035038
EU6623  ,0.722493
EU6624  ,0.259401
EU6629  ,0.477510
EU6630  ,0.530959
EU6631  ,0.777927
EU6636  ,-0.098352
EU6637  ,-0.182404
EU6638  ,-0.054623
EU6639  ,-0.455023
EU6641  ,-0.170249
EU6642  ,-0.234450
EU6643  ,-0.180422
EU6644  ,1.104112
EU6645  ,0.645719
EU6646  ,-0.180896
EU6647  ,0.527138
EU6648  ,-0.088981
EU6649  ,-0.034407
EU6735  ,0.748217
EU6900  ,1.223808
EU6971  ,0.785428
EU7003  ,0.012355
EU7004  ,-0.370658
EU7005  ,-0.393173
EU7006  ,-0.326144
EU7007  ,-0.271090
EU7012  ,-0.285264
EU7013  ,-0.000791
EU7014  ,-0.382324
EU7027  ,-0.414596
EU7028  ,-0.292807
EU7030  ,-0.368536
EU7031  ,-0.339514
EU7035  ,-0.327695
EU7036  ,-0.176265
EU7046  ,0.835136
EU7050  ,-0.349400
EU7051  ,-0.054003
EU7052  ,-0.373595
EU7053  ,-0.218359
EU7054  ,-0.408402
EU7056  ,-0.154689
EU7057  ,-0.252827
EU7058  ,-0.312156
EU7059  ,-0.204585
EU7060  ,-0.308832
EU7110  ,0.421869
EU7427  ,1.072292
EU7713  ,1.305602
EU7746  ,0.471463
EU8000  ,0.000000
EU8002  ,0.555529
EU8100  ,1.446035
EU8101  ,1.625407
EU8102  ,1.207251
EU8103  ,0.744356
EU8104  ,0.375038
EU8105  ,0.705420
EU8106  ,0.645130
EU8107  ,0.423366
EU8108  ,0.467463
EU8109  ,0.580407
EU8111  ,0.799176
EU8112  ,0.607524
EU8113  ,0.924600
EU8114  ,0.764909
EU8115  ,1.490038
EU8117  ,1.228350
EU8119  ,0.668345
EU8120  ,0.814629
EU8121  ,0.540967
EU8122  ,1.059598
EU8123  ,0.587584
EU8124  ,1.030763
EU8125  ,0.966645
EU8126  ,0.926257
EU8127  ,0.417232
EU8128  ,0.695144
EU8129  ,0.611653
EU8130  ,0.704132
EU8131  ,0.413531
EU8132  ,1.662158
EU8133  ,0.831591
EU8134  ,0.932871
EU8135  ,1.119623
EU8136  ,1.033996
EU8137  ,0.687361
EU8138  ,0.828120
EU8139  ,0.973922
EU8140  ,0.698609
EU8141  ,0.858910
EU8142  ,0.627462
EU8143  ,0.900428
EU8144  ,0.979927
EU8145  ,0.953633
EU8146  ,1.069777
EU8147  ,0.141200
EU8148  ,1.564366
EU8149  ,1.138854
EU8150  ,1.338064
EU8151  ,0.695769
EU8152  ,1.680394
EU8153  ,1.156386
EU8154  ,1.295928
EU8155  ,0.930966
EU8158  ,1.253814
EU8161  ,1.001338
EU8162  ,0.398090
EU8163  ,1.032540
EU8164  ,1.398488
EU8165  ,1.697053
EU8166  ,0.998076
EU8167  ,1.477723
EU8168  ,1.749825
EU8169  ,1.140527
EU8170  ,1.361682
EU8171  ,1.943982
EU8180  ,1.093672
EU8181  ,1.146368
EU8182  ,0.736035
EU8183  ,1.579682
EU8184  ,2.201163
EU8185  ,1.656377
EU8186  ,1.073224
EU8187  ,1.401892
EU8188  ,0.437600
EU8189  ,0.370739
EU8190  ,0.633445
EU8195  ,0.775347
EU8196  ,0.902402
EU8197  ,1.021858
EU8198  ,1.230626
EU8199  ,0.729727
EU8200  ,0.617856
EU8201  ,1.059836
EU8202  ,0.655401
EU8478  ,-0.356238
EU8522  ,-0.169411
EU8523  ,0.444921
EU8525  ,0.056731
EU8526  ,0.723543
EU8527  ,0.246219
EU8528  ,-0.070874
EU8529  ,-0.133905
EU8530  ,0.809829
EU8532  ,0.337413
EU8533  ,0.432152
EU8534  ,-0.022507
EU8535  ,0.230702
EU8536  ,0.261190
EU8539  ,0.402226
EU8540  ,-0.022558
EU8541  ,0.077350
EU8542  ,-0.000512
EU8543  ,-0.016438
EU8544  ,-0.132750
EU8545  ,-0.295972
EU8546  ,-0.055695
EU8547  ,0.669758
EU8548  ,0.355660
EU8549  ,-0.065948
EU8550  ,-0.089417
EU8552  ,0.656689
EU8553  ,0.335826
EU8554  ,-0.118367
EU8733  ,0.467669
EU8736  ,-0.462826
EU8742  ,1.192503
EU9158  ,0.041927
EU9426  ,0.271450
EU9622  ,0.141868
EU9680  ,0.068118
EU9743  ,0.385259
EU9883  ,0.221200
EU9962  ,0.507722
EU9972  ,0.859733
EV4V0FZA,0.328649
EVNCPIZA,0.002262
EWAKJAJA,-0.005472
EWOJSZZA,-0.005359
EWSHR4BA,-0.184255
EXLHLIRA,-0.303725
EXVCFFRA,0.094044
EY30R0BA,0.071268
EYJENVBA,0.062419
EYSKJFBA,0.413709
EYTL3TBA,-0.349903
EYXEILJA,0.608886
EYZFVRBA,0.001468
EZW13RZA,0.505940
EZXGUWRA,0.531461
F0NH1IBA,-0.024551
F0WUISZA,-0.028595
F15FYSZA,0.262159
F1RUISZA,0.074270
F2DKJFBA,0.691380
F2QUNVBA,0.520475
F2WUILRA,-0.012457
F30UILRA,1.087280
F33GUWRA,0.622149
F3GWUWRA,0.745159
F3QXLIJA,0.107409
F3RUILRA,0.164472
F3VUNWZA,-0.180984
F3XRYEJA,0.089532
F4LBWHRA,0.043956
F4WEILJA,-0.225251
F4YENWZA,1.099071
F5IHLIJA,2.269055
F5JEILRA,0.345659
F5VHWGZA,-0.222425
F5WBPOJA,0.107425
F5XINEZA,0.020380
FAJGUWRA,0.084173
FDM0Z4BA,-0.010266
FDX5073 ,0.000000
FE2YR4BA,-0.039275
FESEOHBA,-0.231853
FFHJTQZA,0.120722
FFSUIRBA,0.000000
FFXWTURA,-0.167468
FFZVGCJA,-0.045031
FG4FGCZA,-0.053589
FGMUOHBA,1.090309
FGVFGCZA,-0.143342
FHCYFEBA,-0.377689
FHKEIRBA,-0.081911
FI0I4DRA,0.059636
FIVIR4RA,-0.082257
FIYWYWZA,0.076964
FJ3FJGJA,0.044159
FJCYR4RA,0.001580
FJPRTJZA,0.033041
FJZIR4RA,0.003367
FKJYR4RA,1.022639
FKSTTJBA,0.086951
FMBFGCJA,-0.070665
FMKFGCJA,-0.109227
FMLEOHBA,-0.257615
FMMTOZJA,0.152859
FNLUIRBA,0.103283
FNQZNXRA,0.684007
FO2WWGBA,-0.134346
FOPEISZA,-0.064699
FPN0JFJA,0.210209
FPYUISJA,-0.034407
FQLVJGRA,0.010203
FQTXPBJA,0.001141
FR2BV2JA,-0.007220
FRHGIVRA,0.022026
FRX2MKRA,0.753866
FRYFJGBA,0.421895
FSEVGCZA,0.042966
FSPFGCZA,-0.151061
FUGV2MZA,0.000000
FUJEISZA,-0.047596
FUKIC1BA,-0.172342
FUUDB0BA,0.072473
FVDXOEZA,0.404430
FVEKJFRA,0.713709
FVMUISJA,-0.151508
FWCEISZA,0.029376
FWHVVRRA,0.003059
FWI70Q  ,0.000000
FWI71R  ,0.000000
FXI0JFBA,0.054445
FXIWUWJA,0.844100
FXLUNVBA,0.076467
FYG121  ,0.000000
FYG122  ,0.000000
FYG24M  ,0.000000
FYG43M  ,0.000000
FYG44T  ,0.000000
FYG72T  ,0.000000
G0AIR4BA,0.020450
G0GIQXZA,0.035752
G1WIR4BA,0.105502
G2DIR5BA,-0.020377
G2OFGCRA,0.058919
G2Y1YLRA,-0.123721
G3JKO3RA,-0.227148
G3NIR5BA,-0.036827
G3SEESBA,-0.409086
G3SEISJA,-0.032090
G3XVVRBA,0.015635
G3ZGIVBA,0.068240
G4CUISJA,0.059999
GA1UISRA,-0.029339
GAYKJFRA,-0.357850
GB2MMIZA,-0.050995
GB4UNVBA,0.214704
GBDEISRA,0.006871
GBLIEXBA,-0.058189
GBQFVSZA,0.000023
GC1EISJA,-0.050504
GCK18   ,0.000000
GCRSBZRA,0.360183
GD4UISRA,0.025259
GDJEILJA,0.159149
GDJXOEJA,0.792984
GDNENVBA,-0.216931
GDWHINZA,-0.199493
GDWKJFBA,0.461908
GE3INEJA,0.000664
GEC8254 ,0.000000
GEC8255 ,0.000000
GEC8264 ,0.000000
GEC8265 ,0.000000
GEC8266 ,0.000000
GEC8267 ,0.000000
GEHGUWBA,0.592022
GES061C ,0.000000
GES061K ,0.000000
GES211B ,0.000000
GES451N ,0.000000
GES571R ,0.000000
GES641R ,0.000000
GFJHR2ZA,-0.357152
GFOBA2BA,1.230496
GGZMSCJA,0.009722
GHGXDOBA,-0.101842
GHK1DJRA,-0.185210
GHVBTQZA,0.161830
