MetaData/stationIdentification,BiasCoefficientValue/ascentPredictor
EU0650  ,0.008574
EU0652  ,0.000203
EU0653  ,0.011534
EU0654  ,0.013596
EU0655  ,0.016116
EU0656  ,0.007489
EU0658  ,0.012640
EU0660  ,0.017509
EU0661  ,0.013029
EU0662  ,0.030157
EU0663  ,0.018524
EU0664  ,0.008196
EU0665  ,0.016145
EU0666  ,0.008720
EU0667  ,0.016327
EU0668  ,0.010887
EU0670  ,0.005417
EU0671  ,0.004682
EU0672  ,0.015953
EU0673  ,0.005832
EU0681  ,0.010256
EU0682  ,0.013427
EU0686  ,0.010666
EU0687  ,-0.011621
EU0692  ,0.003630
EU0698  ,-0.001118
EU0701  ,0.014262
EU0702  ,0.018342
EU0706  ,0.022004
EU0708  ,0.011994
EU0709  ,0.009566
EU0710  ,0.006306
EU0712  ,0.011424
EU0713  ,0.014351
EU0714  ,0.007862
EU0718  ,0.005652
EU0719  ,0.003273
EU0721  ,0.009932
EU0722  ,0.019152
EU0725  ,0.003435
EU0726  ,0.003674
EU0731  ,0.010641
EU0732  ,0.039371
EU0735  ,0.011305
EU0736  ,0.006077
EU0737  ,0.003712
EU0738  ,0.005367
EU0739  ,0.006264
EU0746  ,0.015706
EU0747  ,0.018637
EU0748  ,0.004412
EU0749  ,0.005498
EU0750  ,0.001368
EU0752  ,0.014374
EU0754  ,0.006493
EU0756  ,-0.010992
EU0758  ,0.096891
EU0760  ,0.009248
EU0761  ,0.017941
EU0762  ,0.015446
EU0765  ,0.005413
EU0770  ,-0.005685
EU0775  ,0.021280
EU0776  ,0.016762
EU0777  ,0.005110
EU0778  ,0.006411
EU0779  ,0.020882
EU0780  ,0.010245
EU0781  ,0.008400
EU0782  ,0.017642
EU0785  ,0.021436
EU0790  ,0.025201
EU0795  ,0.022033
EU0796  ,0.010945
EU0797  ,0.016160
EU0798  ,0.010485
EU0800  ,0.023678
EU0802  ,0.006307
EU0803  ,0.024351
EU0804  ,0.026090
EU0805  ,0.032920
EU0806  ,0.025785
EU0808  ,0.016676
EU0809  ,0.020635
EU0811  ,0.010718
EU0816  ,0.008208
EU0817  ,0.004712
EU0818  ,0.006629
EU0819  ,0.011708
EU0820  ,0.005378
EU0821  ,0.017581
EU0822  ,0.002303
EU0828  ,0.002151
EU0829  ,0.024585
EU0831  ,0.013208
EU0832  ,0.047072
EU0833  ,-0.001935
EU0835  ,0.027774
EU0836  ,0.034987
EU0837  ,0.009354
EU0838  ,0.006803
EU0839  ,0.009747
EU0842  ,0.005222
EU0846  ,0.000000
EU0854  ,0.022996
EU0855  ,0.010781
EU0856  ,0.016085
EU0857  ,0.015138
EU0858  ,0.010194
EU0859  ,0.007347
EU0860  ,0.027477
EU0861  ,0.009175
EU0862  ,0.021128
EU0863  ,0.004404
EU0864  ,0.016712
EU0865  ,0.033565
EU0866  ,0.005062
EU0867  ,0.018277
EU0868  ,0.029357
EU0869  ,0.065319
EU0870  ,0.009036
EU0871  ,0.023078
EU0872  ,0.018020
EU0873  ,0.005686
EU0876  ,0.016521
EU0877  ,0.001440
EU0878  ,0.005514
EU0879  ,0.016658
EU0880  ,-0.003358
EU0883  ,0.004557
EU0886  ,0.011650
EU0887  ,0.012674
EU0888  ,0.001662
EU0889  ,0.020298
EU0890  ,0.007702
EU0891  ,0.003538
EU0894  ,0.009993
EU0895  ,0.016709
EU0896  ,0.015625
EU0897  ,0.021419
EU0898  ,0.014668
EU0899  ,0.021958
EU0900  ,0.004050
EU0901  ,0.020728
EU0903  ,0.003786
EU0904  ,0.014332
EU0910  ,0.020842
EU0911  ,0.001382
EU0912  ,0.001385
EU0913  ,0.000754
EU0914  ,0.000261
EU0915  ,-0.010828
EU0916  ,0.000539
EU0917  ,-0.011289
EU0918  ,-0.020758
EU0919  ,0.000812
EU0920  ,0.000484
EU0923  ,0.009306
EU0924  ,0.003569
EU0925  ,-0.003263
EU0932  ,0.006546
EU0935  ,0.013392
EU0936  ,-0.001945
EU0937  ,0.008963
EU0938  ,-0.001455
EU0940  ,0.009958
EU0941  ,0.004965
EU0943  ,0.011096
EU0944  ,0.000506
EU0945  ,-0.000713
EU0946  ,0.005025
EU0948  ,-0.001579
EU0949  ,-0.002638
EU0950  ,0.005617
EU0951  ,-0.002123
EU0952  ,0.000424
EU0955  ,0.019886
EU0959  ,0.011045
EU0963  ,0.012222
EU0964  ,0.005996
EU0965  ,0.008854
EU0966  ,0.005324
EU0967  ,0.004271
EU0968  ,0.010318
EU0969  ,0.022733
EU0972  ,0.007542
EU0973  ,0.006000
EU0975  ,0.010374
EU0977  ,0.009305
EU0978  ,0.005234
EU0979  ,-0.001154
EU0981  ,0.001956
EU0982  ,-0.007832
EU0986  ,0.000000
EU0987  ,-0.010369
EU0988  ,0.001997
EU0989  ,-0.004812
EU0990  ,-0.007314
EU0991  ,0.000000
EU0993  ,-0.001320
EU0994  ,-0.013747
EU0995  ,0.019843
EU0996  ,-0.003144
EU0997  ,-0.005309
EU0998  ,-0.016710
EU0999  ,-0.002914
EU1003  ,-0.011458
EU1004  ,-0.009610
EU1005  ,-0.010850
EU1006  ,-0.022493
EU1007  ,-0.011972
EU1008  ,0.001648
EU1009  ,-0.016586
EU1010  ,0.002549
EU1011  ,-0.000568
EU1013  ,-0.012039
EU1014  ,-0.015919
EU1015  ,-0.009703
EU1016  ,-0.010089
EU1017  ,-0.003121
EU1018  ,-0.022159
EU1019  ,-0.006656
EU1020  ,-0.003996
EU1021  ,-0.008022
EU1022  ,-0.004850
EU1023  ,0.000123
EU1024  ,-0.004970
EU1025  ,-0.009933
EU1026  ,-0.005120
EU1027  ,-0.013620
EU1028  ,0.003356
EU1029  ,0.000232
EU1030  ,-0.007125
EU1031  ,-0.006805
EU1032  ,-0.020329
EU1033  ,-0.000685
EU1034  ,-0.029084
EU1036  ,-0.008343
EU1037  ,-0.021914
EU1038  ,0.006458
EU1039  ,-0.005771
EU1040  ,-0.013862
EU1041  ,-0.018603
EU1042  ,0.007431
EU1043  ,-0.003658
EU1044  ,-0.014153
EU1045  ,-0.018508
EU1046  ,-0.023109
EU1047  ,0.002362
EU1054  ,0.044554
EU1056  ,-0.003924
EU1085  ,-0.005942
EU1089  ,0.010348
EU1090  ,0.014815
EU1091  ,0.006387
EU1100  ,0.012142
EU1101  ,0.020760
EU1102  ,0.012864
EU1103  ,-0.001022
EU1104  ,-0.011615
EU1106  ,-0.001979
EU1150  ,0.008497
EU1151  ,-0.028045
EU1153  ,-0.024949
EU1154  ,-0.022440
EU1156  ,-0.007454
EU1157  ,-0.016483
EU1158  ,-0.008254
EU1159  ,-0.022223
EU1160  ,-0.025709
EU1161  ,-0.019666
EU1162  ,-0.025223
EU1163  ,-0.016101
EU1164  ,-0.030641
EU1165  ,-0.013669
EU1166  ,-0.005677
EU1167  ,-0.032426
EU1168  ,-0.036221
EU1169  ,-0.027146
EU1171  ,-0.034396
EU1173  ,-0.027580
EU1174  ,-0.004468
EU1175  ,-0.021871
EU1179  ,-0.029006
EU1180  ,-0.032353
EU1181  ,-0.020648
EU1184  ,-0.007794
EU1185  ,-0.007451
EU1186  ,-0.003941
EU1187  ,-0.022069
EU1188  ,-0.037175
EU1189  ,-0.005608
EU1190  ,-0.012855
EU1191  ,-0.002839
EU1193  ,-0.021705
EU1194  ,-0.018197
EU1195  ,-0.017117
EU1196  ,-0.011470
EU1197  ,-0.010172
EU1199  ,-0.021426
EU1200  ,0.001817
EU1201  ,-0.021821
EU1202  ,-0.008378
EU1203  ,-0.026191
EU1204  ,-0.014669
EU1205  ,-0.033689
EU1206  ,-0.006909
EU1207  ,0.008919
EU1208  ,0.008606
EU1209  ,-0.017057
EU1210  ,-0.010130
EU1211  ,-0.013168
EU1212  ,0.000307
EU1213  ,-0.014669
EU1214  ,0.007029
EU1215  ,-0.003869
EU1216  ,-0.000888
EU1217  ,0.010260
EU1218  ,0.012978
EU1219  ,-0.004006
EU1220  ,0.004257
EU1221  ,-0.006277
EU1223  ,0.028885
EU1224  ,0.001540
EU1225  ,-0.018908
EU1226  ,-0.006069
EU1227  ,0.003458
EU1228  ,-0.001935
EU1229  ,0.000387
EU1231  ,-0.000376
EU1233  ,-0.008452
EU1241  ,0.012534
EU1242  ,-0.001169
EU1243  ,0.000482
EU1244  ,0.003366
EU1245  ,-0.007431
EU1246  ,0.007237
EU1248  ,0.002418
EU1249  ,-0.004105
EU1250  ,-0.002474
EU1251  ,-0.013526
EU1252  ,-0.022829
EU1253  ,-0.002579
EU1254  ,-0.003163
EU1255  ,-0.020824
EU1256  ,-0.015088
EU1257  ,-0.000528
EU1258  ,-0.011811
EU1261  ,-0.001477
EU1269  ,-0.000498
EU1276  ,-0.010810
EU1277  ,-0.022398
EU1278  ,-0.004657
EU1279  ,-0.005965
EU1280  ,-0.021259
EU1281  ,-0.013926
EU1284  ,0.003608
EU1285  ,-0.004973
EU1286  ,-0.001791
EU1287  ,-0.009994
EU1289  ,0.004331
EU1291  ,-0.017540
EU1292  ,-0.006303
EU1293  ,0.001733
EU1294  ,-0.002075
EU1295  ,-0.002822
EU1320  ,0.008779
EU1418  ,0.001318
EU1426  ,-0.001519
EU1600  ,0.021091
EU1651  ,-0.001781
EU1652  ,0.016545
EU1653  ,0.006667
EU1654  ,0.002104
EU1655  ,0.015416
EU1656  ,0.006200
EU1657  ,0.004859
EU1658  ,0.009400
EU1659  ,0.009304
EU1660  ,0.008416
EU1664  ,0.009358
EU1665  ,0.002133
EU1666  ,0.001422
EU1702  ,0.004897
EU1704  ,0.012826
EU1707  ,0.008391
EU1708  ,0.010394
EU1709  ,0.023924
EU1710  ,0.022001
EU1711  ,0.000513
EU1713  ,0.017583
EU1714  ,0.006954
EU1720  ,0.009088
EU1721  ,0.017180
EU1722  ,0.014916
EU1724  ,0.021073
EU1725  ,0.013092
EU1726  ,0.015395
EU1727  ,0.009634
EU1728  ,0.022175
EU1730  ,0.016515
EU1732  ,0.009605
EU1733  ,0.042159
EU1734  ,0.014868
EU1735  ,0.011093
EU1752  ,0.016659
EU1753  ,0.019499
EU1754  ,0.011220
EU1755  ,0.015637
EU1757  ,0.010304
EU1758  ,0.005424
EU1759  ,-0.001175
EU1760  ,0.011578
EU1761  ,0.006092
EU1762  ,0.011154
EU1763  ,0.006681
EU1764  ,0.027978
EU1765  ,0.014714
EU1766  ,0.006132
EU1768  ,0.013800
EU1769  ,-0.009422
EU1770  ,0.017661
EU1772  ,-0.003769
EU1773  ,0.015086
EU1774  ,0.022973
EU1775  ,0.012917
EU1776  ,0.016550
EU1777  ,0.018228
EU1779  ,0.000413
EU1780  ,0.000327
EU1781  ,0.011506
EU1782  ,0.020800
EU1783  ,0.005076
EU1784  ,0.011621
EU1785  ,0.007045
EU1786  ,0.004793
EU1787  ,0.023805
EU1788  ,-0.005711
EU1790  ,0.018897
EU1791  ,0.003373
EU1792  ,0.009214
EU1793  ,0.004974
EU1794  ,-0.012440
EU1796  ,0.012069
EU1797  ,0.013534
EU1798  ,0.016051
EU1799  ,0.021713
EU1801  ,0.014052
EU1802  ,0.014099
EU1803  ,0.012148
EU1804  ,0.014144
EU1805  ,0.011857
EU1806  ,0.030735
EU1807  ,0.007246
EU1808  ,0.007851
EU1810  ,0.032149
EU1811  ,0.012974
EU1812  ,0.004391
EU1813  ,0.012577
EU1814  ,0.000919
EU1815  ,0.009122
EU1816  ,0.004441
EU1817  ,0.004432
EU1818  ,0.008226
EU1821  ,0.003101
EU1822  ,0.003183
EU1823  ,0.003375
EU1824  ,0.010534
EU1825  ,-0.001854
EU1826  ,-0.005178
EU1908  ,0.005986
EU1909  ,0.012660
EU1910  ,0.002856
EU1911  ,0.012329
EU1912  ,0.003129
EU1913  ,0.010900
EU1914  ,0.017565
EU2030  ,0.020529
EU2031  ,0.012888
EU2032  ,0.017651
EU2033  ,0.009233
EU2034  ,0.014656
EU2035  ,0.003923
EU2036  ,0.020514
EU2037  ,0.010621
EU2038  ,0.020514
EU2039  ,0.006957
EU2040  ,0.049939
EU2041  ,0.058261
EU2042  ,0.029035
EU2044  ,0.004543
EU2045  ,0.017136
EU2046  ,0.002965
EU2047  ,0.052166
EU2189  ,0.004203
EU2200  ,0.008325
EU2301  ,0.015164
EU2378  ,0.008680
EU2390  ,0.006127
EU2400  ,-0.000658
EU2450  ,0.010238
EU2484  ,-0.001644
EU2532  ,0.000296
EU2559  ,0.023321
EU2591  ,-0.028922
EU2593  ,0.011057
EU2594  ,0.022843
EU2596  ,-0.010841
EU2597  ,-0.006568
EU2599  ,0.006903
EU2600  ,0.004482
EU2601  ,0.011767
EU2605  ,-0.010380
EU2606  ,0.011337
EU2607  ,0.016401
EU2627  ,-0.000255
EU2647  ,-0.002235
EU2794  ,0.011321
EU2801  ,0.000735
EU2802  ,0.019024
EU2803  ,0.012652
EU2804  ,0.094821
EU2805  ,0.015956
EU2806  ,0.011651
EU2807  ,0.014075
EU2808  ,0.017663
EU2809  ,0.015234
EU2810  ,0.008611
EU2811  ,0.012807
EU2812  ,0.016420
EU2813  ,0.015361
EU2814  ,0.018174
EU2815  ,0.020550
EU2816  ,0.021426
EU2817  ,0.012144
EU2863  ,0.014259
EU2883  ,-0.000255
EU2890  ,0.002444
EU2984  ,0.016701
EU3018  ,0.008524
EU3056  ,-0.005077
EU3072  ,-0.002332
EU3080  ,-0.004676
EU3265  ,-0.000605
EU3268  ,0.014040
EU3348  ,0.005776
EU3415  ,-0.001974
EU3421  ,0.013989
EU3432  ,0.018090
EU3443  ,0.001658
EU3514  ,0.004460
EU3522  ,0.005381
EU3588  ,0.013786
EU3610  ,0.003225
EU3670  ,0.005275
EU3689  ,0.000256
EU3701  ,0.022000
EU3710  ,-0.002304
EU3733  ,-0.000722
EU3826  ,-0.002874
EU4003  ,-0.012027
EU4010  ,0.010977
EU4036  ,-0.010978
EU4037  ,0.007830
EU4038  ,-0.001171
EU4039  ,-0.008310
EU4040  ,0.002440
EU4042  ,-0.014699
EU4044  ,0.001094
EU4045  ,0.004292
EU4046  ,0.003257
EU4048  ,0.004731
EU4049  ,0.003763
EU4050  ,0.004246
EU4051  ,0.006374
EU4052  ,0.000610
EU4053  ,0.024944
EU4054  ,0.020381
EU4055  ,-0.003302
EU4056  ,0.014078
EU4057  ,-0.002497
EU4058  ,0.006921
EU4059  ,-0.001790
EU4060  ,0.011223
EU4061  ,-0.004506
EU4062  ,0.009101
EU4063  ,0.008489
EU4064  ,0.005768
EU4065  ,0.009767
EU4067  ,0.003809
EU4068  ,0.007909
EU4069  ,0.004830
EU4070  ,0.005627
EU4071  ,0.006047
EU4072  ,0.016867
EU4073  ,0.003598
EU4075  ,0.009115
EU4084  ,0.000000
EU4086  ,0.000000
EU4087  ,-0.006616
EU4088  ,0.002399
EU4089  ,0.003083
EU4090  ,0.009152
EU4091  ,0.004564
EU4092  ,0.005040
EU4093  ,0.007316
EU4094  ,0.016366
EU4095  ,0.009379
EU4110  ,0.006639
EU4125  ,0.002053
EU4137  ,0.006284
EU4169  ,-0.001977
EU4172  ,0.006221
EU4215  ,-0.007612
EU4247  ,0.027618
EU4255  ,0.014259
EU4264  ,0.008191
EU4300  ,0.013493
EU4316  ,-0.004084
EU4387  ,0.006843
EU4409  ,0.005183
EU4450  ,0.013252
EU4451  ,-0.009176
EU4463  ,0.006046
EU4473  ,-0.008904
EU4480  ,-0.002547
EU4490  ,-0.002681
EU4495  ,0.022176
EU4500  ,-0.003656
EU4505  ,0.005602
EU4507  ,0.000946
EU4508  ,0.009649
EU4510  ,0.006581
EU4515  ,0.005057
EU4523  ,-0.000097
EU4526  ,-0.016854
EU4531  ,0.004022
EU4536  ,0.011968
EU4538  ,-0.007929
EU4539  ,-0.001419
EU4565  ,0.003534
EU4591  ,0.010629
EU4593  ,0.014226
EU4607  ,0.019426
EU4630  ,0.002503
EU4631  ,0.012114
EU4633  ,0.006198
EU4634  ,0.006072
EU4635  ,0.011745
EU4636  ,0.006939
EU4637  ,-0.009567
EU4656  ,-0.005215
EU4674  ,0.001687
EU4685  ,0.011763
EU4786  ,-0.018524
EU4938  ,-0.002216
EU4985  ,0.008110
EU4992  ,0.013748
EU4993  ,-0.000363
EU4994  ,-0.001465
EU4995  ,0.009315
EU5001  ,0.016471
EU5002  ,0.014149
EU5003  ,0.019039
EU5004  ,0.015957
EU5005  ,0.024127
EU5006  ,0.017914
EU5007  ,0.013660
EU5008  ,0.018439
EU5020  ,0.007670
EU5086  ,0.020641
EU5118  ,0.013431
EU5129  ,0.000017
EU5151  ,0.023299
EU5227  ,0.016626
EU5262  ,0.019126
EU5263  ,0.012773
EU5319  ,0.021627
EU5320  ,0.046879
EU5321  ,-0.000126
EU5322  ,0.012720
EU5323  ,0.023908
EU5324  ,0.009028
EU5325  ,0.016834
EU5326  ,0.019145
EU5327  ,0.016240
EU5328  ,0.019919
EU5329  ,0.015951
EU5330  ,0.020047
EU5331  ,0.016852
EU5332  ,0.017917
EU5334  ,0.001784
EU5335  ,0.013128
EU5336  ,0.018693
EU5337  ,0.016162
EU5338  ,0.023321
EU5365  ,0.052923
EU5397  ,-0.041711
EU5413  ,-0.029109
EU5420  ,0.003254
EU5429  ,-0.006583
EU5452  ,0.003686
EU5478  ,0.018515
EU5531  ,0.017003
EU5554  ,0.018933
EU5565  ,0.000000
EU5587  ,0.004340
EU5588  ,0.014101
EU5590  ,-0.001106
EU5601  ,0.006522
EU5610  ,0.016136
EU5640  ,0.014953
EU5643  ,0.012283
EU5687  ,0.006223
EU5693  ,0.015434
EU5700  ,0.015762
EU5729  ,-0.010137
EU5735  ,-0.013937
EU5742  ,0.058691
EU5745  ,0.015202
EU5768  ,0.004669
EU5777  ,0.012609
EU5825  ,0.011143
EU5830  ,0.004203
EU5936  ,0.003984
EU5TYFRA,0.004129
EU6012  ,0.012340
EU6065  ,0.053202
EU6111  ,0.000000
EU6113  ,-0.009120
EU6260  ,0.026410
EU6395  ,0.013849
EU6401  ,-0.021192
EU6544  ,0.009913
EU6550  ,0.008814
EU6564  ,0.005047
EU6601  ,0.031725
EU6602  ,0.005127
EU6603  ,0.009981
EU6604  ,0.009616
EU6605  ,0.012889
EU6606  ,0.001710
EU6607  ,-0.000992
EU6608  ,0.024846
EU6609  ,0.011729
EU6610  ,0.007555
EU6611  ,0.006730
EU6612  ,0.004726
EU6613  ,-0.003253
EU6614  ,0.013490
EU6617  ,0.018405
EU6623  ,0.022036
EU6624  ,0.005731
EU6629  ,-0.022605
EU6630  ,-0.022181
EU6631  ,-0.015109
EU6636  ,0.022822
EU6637  ,0.015020
EU6638  ,0.012854
EU6639  ,0.011016
EU6641  ,0.013324
EU6642  ,0.016623
EU6643  ,0.016873
EU6644  ,0.023303
EU6645  ,0.013029
EU6646  ,0.007001
EU6647  ,0.001902
EU6648  ,0.018931
EU6649  ,0.018636
EU6735  ,0.011733
EU6900  ,0.006702
EU6971  ,0.006700
EU7003  ,0.001601
EU7004  ,0.013115
EU7005  ,0.014249
EU7006  ,0.002674
EU7007  ,0.015697
EU7012  ,0.009897
EU7013  ,-0.016909
EU7014  ,0.028235
EU7027  ,0.022468
EU7028  ,0.013004
EU7030  ,0.004160
EU7031  ,0.009482
EU7035  ,0.004653
EU7036  ,0.015509
EU7046  ,0.001996
EU7050  ,0.016310
EU7051  ,0.003076
EU7052  ,0.017450
EU7053  ,0.021120
EU7054  ,0.025320
EU7056  ,0.013624
EU7057  ,0.006613
EU7058  ,0.019458
EU7059  ,0.016401
EU7060  ,-0.000577
EU7110  ,0.000534
EU7427  ,-0.044322
EU7713  ,-0.013358
EU7746  ,-0.002383
EU8000  ,0.000000
EU8002  ,-0.012564
EU8100  ,0.021931
EU8101  ,-0.010864
EU8102  ,-0.013646
EU8103  ,0.015484
EU8104  ,0.011601
EU8105  ,0.019891
EU8106  ,-0.003254
EU8107  ,0.009079
EU8108  ,0.012378
EU8109  ,0.014460
EU8111  ,0.035787
EU8112  ,-0.016079
EU8113  ,-0.012916
EU8114  ,0.013038
EU8115  ,0.019359
EU8117  ,0.019756
EU8119  ,0.012972
EU8120  ,0.018295
EU8121  ,0.020744
EU8122  ,-0.068203
EU8123  ,0.009269
EU8124  ,0.006505
EU8125  ,-0.006300
EU8126  ,0.006177
EU8127  ,0.038046
EU8128  ,0.095141
EU8129  ,-0.002065
EU8130  ,0.037350
EU8131  ,0.000869
EU8132  ,0.006179
EU8133  ,-0.000492
EU8134  ,0.012688
EU8135  ,-0.007914
EU8136  ,0.018635
EU8137  ,0.015208
EU8138  ,0.000405
EU8139  ,-0.018424
EU8140  ,0.064915
EU8141  ,0.005897
EU8142  ,0.032270
EU8143  ,0.037106
EU8144  ,-0.005056
EU8145  ,-0.003888
EU8146  ,0.059019
EU8147  ,0.043901
EU8148  ,-0.000201
EU8149  ,0.011279
EU8150  ,-0.008736
EU8151  ,-0.007324
EU8152  ,-0.039824
EU8153  ,0.008433
EU8154  ,-0.012868
EU8155  ,-0.017662
EU8158  ,0.013548
EU8161  ,0.011736
EU8162  ,0.015693
EU8163  ,0.019300
EU8164  ,0.022743
EU8165  ,-0.009534
EU8166  ,0.017105
EU8167  ,0.009312
EU8168  ,0.025029
EU8169  ,0.013886
EU8170  ,0.024633
EU8171  ,0.007833
EU8180  ,0.012751
EU8181  ,0.002886
EU8182  ,0.018730
EU8183  ,-0.001365
EU8184  ,0.027486
EU8185  ,0.021557
EU8186  ,0.002626
EU8187  ,0.004763
EU8188  ,0.009548
EU8189  ,0.017190
EU8190  ,0.002612
EU8195  ,-0.000125
EU8196  ,0.005949
EU8197  ,0.012519
EU8198  ,0.016297
EU8199  ,0.010924
EU8200  ,0.006170
EU8201  ,0.007285
EU8202  ,0.014077
EU8478  ,-0.011288
EU8522  ,0.001866
EU8523  ,-0.005149
EU8525  ,0.000802
EU8526  ,-0.001968
EU8527  ,0.033052
EU8528  ,0.009209
EU8529  ,-0.000116
EU8530  ,0.005738
EU8532  ,0.005347
EU8533  ,0.003689
EU8534  ,0.000513
EU8535  ,-0.003245
EU8536  ,0.016963
EU8539  ,0.002412
EU8540  ,0.001036
EU8541  ,0.003751
EU8542  ,0.001003
EU8543  ,0.001919
EU8544  ,0.006435
EU8545  ,-0.000229
EU8546  ,0.010005
EU8547  ,0.008806
EU8548  ,0.013752
EU8549  ,0.008499
EU8550  ,0.004054
EU8552  ,-0.001469
EU8553  ,0.001156
EU8554  ,-0.007326
EU8733  ,0.007995
EU8736  ,-0.011014
EU8742  ,0.024459
EU9158  ,0.016784
EU9426  ,0.015674
EU9622  ,0.015095
EU9680  ,0.012622
EU9743  ,0.019995
EU9883  ,-0.001204
EU9962  ,0.006784
EU9972  ,-0.001399
EV4V0FZA,-0.009228
EVNCPIZA,0.000375
EWAKJAJA,0.000073
EWOJSZZA,0.000092
EWSHR4BA,0.001708
EXLHLIRA,-0.005588
EXVCFFRA,-0.006931
EY30R0BA,0.000495
EYJENVBA,0.008434
EYSKJFBA,0.001085
EYTL3TBA,0.000317
EYXEILJA,0.004701
EYZFVRBA,-0.000019
EZW13RZA,-0.000490
EZXGUWRA,0.007044
F0NH1IBA,0.002368
F0WUISZA,0.007450
F15FYSZA,-0.008673
F1RUISZA,-0.000133
F2DKJFBA,0.005667
F2QUNVBA,0.008835
F2WUILRA,0.000033
F30UILRA,-0.001058
F33GUWRA,0.015290
F3GWUWRA,0.016096
F3QXLIJA,-0.041668
F3RUILRA,0.000999
F3VUNWZA,0.008141
F3XRYEJA,0.000494
F4LBWHRA,-0.000239
F4WEILJA,0.004905
F4YENWZA,0.010292
F5IHLIJA,0.020362
F5JEILRA,0.008555
F5VHWGZA,0.013469
F5WBPOJA,0.000714
F5XINEZA,-0.005986
FAJGUWRA,0.020340
FDM0Z4BA,0.000082
FDX5073 ,0.000000
FE2YR4BA,0.003821
FESEOHBA,0.008312
FFHJTQZA,-0.002991
FFSUIRBA,0.000000
FFXWTURA,0.022284
FFZVGCJA,0.010483
FG4FGCZA,0.018134
FGMUOHBA,0.018187
FGVFGCZA,0.016135
FHCYFEBA,0.016894
FHKEIRBA,0.012895
FI0I4DRA,0.004062
FIVIR4RA,-0.001345
FIYWYWZA,0.015606
FJ3FJGJA,-0.004879
FJCYR4RA,0.000421
FJPRTJZA,0.003741
FJZIR4RA,0.002787
FKJYR4RA,0.002606
FKSTTJBA,0.002500
FMBFGCJA,0.011736
FMKFGCJA,0.014912
FMLEOHBA,0.021219
FMMTOZJA,0.002902
FNLUIRBA,-0.002179
FNQZNXRA,-0.002210
FO2WWGBA,0.018143
FOPEISZA,0.006001
FPN0JFJA,-0.001774
FPYUISJA,0.018869
FQLVJGRA,-0.000438
FQTXPBJA,0.000002
FR2BV2JA,0.001568
FRHGIVRA,-0.001468
FRX2MKRA,-0.001609
FRYFJGBA,0.004363
FSEVGCZA,0.013282
FSPFGCZA,0.014809
FUGV2MZA,0.000000
FUJEISZA,0.000599
FUKIC1BA,0.007382
FUUDB0BA,0.000334
FVDXOEZA,0.015859
FVEKJFRA,0.012213
FVMUISJA,0.004958
FWCEISZA,-0.001830
FWHVVRRA,-0.000186
FWI70Q  ,0.000000
FWI71R  ,0.000000
FXI0JFBA,0.001235
FXIWUWJA,0.004493
FXLUNVBA,0.007709
FYG121  ,0.000000
FYG122  ,0.000000
FYG24M  ,0.000000
FYG43M  ,0.000000
FYG44T  ,0.000000
FYG72T  ,0.000000
G0AIR4BA,-0.000112
G0GIQXZA,0.001325
G1WIR4BA,-0.001847
G2DIR5BA,-0.000780
G2OFGCRA,0.014594
G2Y1YLRA,0.023593
G3JKO3RA,0.020059
G3NIR5BA,0.000430
G3SEESBA,0.010264
G3SEISJA,0.007311
G3XVVRBA,0.000186
G3ZGIVBA,-0.002013
G4CUISJA,-0.000784
GA1UISRA,0.007242
GAYKJFRA,-0.000397
GB2MMIZA,0.001088
GB4UNVBA,0.014541
GBDEISRA,-0.001576
GBLIEXBA,0.011410
GBQFVSZA,-0.000031
GC1EISJA,0.003486
GCK18   ,0.000000
GCRSBZRA,0.001920
GD4UISRA,0.002210
GDJEILJA,0.001557
GDJXOEJA,0.010583
GDNENVBA,0.006268
GDWHINZA,0.006625
GDWKJFBA,0.013729
GE3INEJA,-0.000706
GEC8254 ,0.000000
GEC8255 ,0.000000
GEC8264 ,0.000000
GEC8265 ,0.000000
GEC8266 ,0.000000
GEC8267 ,0.000000
GEHGUWBA,0.010984
GES061C ,0.000000
GES061K ,0.000000
GES211B ,0.000000
GES451N ,0.000000
GES571R ,0.000000
GES641R ,0.000000
GFJHR2ZA,0.002232
GFOBA2BA,0.000646
GGZMSCJA,-0.000018
GHGXDOBA,0.013628
GHK1DJRA,0.011469
GHVBTQZA,0.004065
GIPUILJA,-0.000488
GJ0XD1RA,0.013020
GJ5IFAZA,0.015056
GJPWUWRA,0.007862
GJYINEZA,-0.000714
GJYZMQZA,-0.000105
GJZXLIJA,0.007000
GK2UILBA,0.000056
GKBUNWZA,0.014094
GKI13RZA,-0.002603
GKJKJGZA,0.000179
GKKUNWZA,0.004148
GKMUILRA,0.001480
GLCENWJA,0.014959
GLKXLIRA,-0.007681
GLMWUWBA,0.000000
GLPUNWJA,0.004453
GLSCW   ,0.000000
GMFV0FJA,-0.004674
GMHYCNJA,0.000080
GMYXLIBA,-0.008538
GN0RPDJA,0.007801
GNDSTLBA,0.001816
GNETZFZA,0.002602
GNKBWIBA,0.003773
GNRHPBJA,0.000020
GNTIGFJA,0.010831
GOHHR2JA,0.013880
GOUCTLRA,0.001061
GP5XPBBA,-0.000063
GPEIR4BA,0.006052
GPLYR4BA,-0.003574
GQBUILBA,-0.003567
GQKUILBA,0.010259
GQKYCWBA,-0.001536
GQLHLIRA,0.008838
GQMYNEJA,0.000334
GQZ1YXBA,0.021746
GRBWUUZA,0.017230
