MetaData/stationIdentification,BiasCoefficientValue/ascentSquaredPredictor
EU0602  ,-0.000334
EU0603  ,-0.000464
EU0604  ,0.000452
EU0606  ,-0.000110
EU0607  ,0.000165
EU0609  ,0.000422
EU0610  ,0.000024
EU0611  ,0.001571
EU0612  ,-0.000676
EU0613  ,-0.000625
EU0614  ,0.000699
EU0615  ,-0.000577
EU0616  ,-0.000080
EU0617  ,0.000393
EU0618  ,-0.000091
EU0619  ,0.000130
EU0621  ,0.000253
EU0622  ,-0.000566
EU0623  ,0.000193
EU0624  ,-0.000002
EU0626  ,-0.000225
EU0627  ,-0.000028
EU0628  ,-0.000962
EU0630  ,0.000276
EU0633  ,-0.000149
EU0634  ,0.000134
EU0636  ,-0.000057
EU0637  ,0.000090
EU0638  ,-0.000112
EU0639  ,0.000046
EU0640  ,0.002204
EU0641  ,-0.000213
EU0643  ,-0.000363
EU0644  ,0.000387
EU0645  ,-0.000128
EU0647  ,-0.000038
EU0648  ,-0.000162
EU0649  ,0.000061
EU0650  ,-0.001765
EU0652  ,0.000569
EU0653  ,-0.000057
EU0654  ,0.000193
EU0655  ,0.000079
EU0656  ,0.000407
EU0658  ,0.000334
EU0660  ,-0.000256
EU0661  ,-0.000012
EU0662  ,-0.001105
EU0663  ,-0.000506
EU0664  ,0.000157
EU0665  ,-0.000017
EU0666  ,-0.000557
EU0667  ,-0.000134
EU0668  ,-0.000070
EU0670  ,0.000105
EU0671  ,0.002543
EU0672  ,-0.000091
EU0673  ,0.000255
EU0681  ,-0.000109
EU0682  ,0.000042
EU0686  ,-0.000089
EU0687  ,0.000490
EU0692  ,0.000195
EU0698  ,-0.000043
EU0701  ,-0.000108
EU0702  ,-0.000181
EU0706  ,-0.000396
EU0708  ,0.000050
EU0709  ,0.000030
EU0710  ,0.000429
EU0712  ,-0.000544
EU0713  ,0.000026
EU0714  ,-0.000135
EU0718  ,-0.000023
EU0719  ,0.000212
EU0721  ,-0.000099
EU0722  ,-0.000044
EU0725  ,-0.000080
EU0726  ,-0.001164
EU0731  ,-0.000012
EU0732  ,-0.001161
EU0735  ,0.002334
EU0736  ,0.000399
EU0737  ,0.000002
EU0738  ,0.000486
EU0739  ,0.000485
EU0746  ,-0.000640
EU0747  ,-0.000101
EU0748  ,-0.000135
EU0749  ,0.000230
EU0750  ,0.000560
EU0752  ,0.000015
EU0754  ,0.000010
EU0756  ,-0.000329
EU0758  ,-0.002710
EU0760  ,-0.000360
EU0761  ,-0.000164
EU0762  ,0.000018
EU0765  ,0.000012
EU0770  ,0.000685
EU0775  ,-0.000612
EU0776  ,0.000748
EU0777  ,-0.000512
EU0778  ,0.000028
EU0779  ,0.000126
EU0780  ,0.000226
EU0781  ,0.000075
EU0782  ,0.001447
EU0785  ,-0.000335
EU0790  ,-0.000184
EU0795  ,0.000040
EU0796  ,0.000056
EU0797  ,-0.000180
EU0798  ,-0.000074
EU0800  ,-0.004603
EU0802  ,0.001903
EU0803  ,-0.003132
EU0804  ,-0.002536
EU0805  ,-0.004437
EU0806  ,-0.002450
EU0808  ,-0.001651
EU0809  ,-0.005194
EU0811  ,-0.007202
EU0816  ,-0.001853
EU0817  ,0.000303
EU0818  ,0.003466
EU0819  ,0.001332
EU0820  ,-0.000046
EU0821  ,0.001372
EU0822  ,0.000935
EU0828  ,0.000678
EU0829  ,0.000438
EU0831  ,-0.000727
EU0832  ,0.000482
EU0833  ,0.000183
EU0835  ,-0.000270
EU0836  ,-0.006702
EU0837  ,-0.000172
EU0838  ,0.000519
EU0839  ,0.000616
EU0842  ,0.002735
EU0846  ,0.000000
EU0854  ,-0.000153
EU0855  ,-0.000044
EU0856  ,0.001276
EU0857  ,0.000327
EU0858  ,0.000626
EU0859  ,0.000261
EU0860  ,-0.000494
EU0861  ,0.000716
EU0862  ,0.000072
EU0863  ,0.001572
EU0864  ,-0.003334
EU0865  ,-0.006397
EU0866  ,0.000338
EU0867  ,-0.000407
EU0868  ,-0.003629
EU0869  ,-0.006312
EU0870  ,-0.000638
EU0871  ,-0.006409
EU0872  ,0.000964
EU0873  ,0.000212
EU0876  ,-0.002836
EU0877  ,-0.000379
EU0878  ,-0.000360
EU0879  ,-0.002970
EU0880  ,0.000839
EU0883  ,0.000173
EU0886  ,-0.001536
EU0887  ,-0.000196
EU0888  ,-0.000723
EU0889  ,0.001661
EU0890  ,-0.000492
EU0891  ,0.000828
EU0894  ,0.000426
EU0895  ,0.000784
EU0896  ,-0.001645
EU0897  ,0.000210
EU0898  ,0.002049
EU0899  ,0.000068
EU0900  ,0.000124
EU0901  ,-0.000949
EU0903  ,0.001978
EU0904  ,0.000373
EU0910  ,-0.000345
EU0911  ,0.001378
EU0912  ,0.000992
EU0913  ,0.003243
EU0914  ,0.004381
EU0915  ,0.001866
EU0916  ,-0.001534
EU0917  ,0.002204
EU0918  ,-0.000346
EU0919  ,-0.000283
EU0920  ,-0.000100
EU0923  ,0.003691
EU0924  ,-0.001527
EU0925  ,-0.001769
EU0932  ,-0.001896
EU0935  ,-0.002187
EU0936  ,-0.000606
EU0937  ,-0.000321
EU0938  ,-0.000082
EU0940  ,-0.001161
EU0941  ,-0.000557
EU0943  ,0.000186
EU0944  ,-0.000192
EU0945  ,-0.000273
EU0946  ,-0.001082
EU0948  ,-0.000409
EU0949  ,-0.000899
EU0950  ,-0.000427
EU0951  ,-0.003174
EU0952  ,-0.000052
EU0955  ,-0.000423
EU0959  ,0.000839
EU0963  ,0.000376
EU0964  ,0.000178
EU0965  ,-0.000125
EU0966  ,0.000485
EU0967  ,-0.001360
EU0968  ,-0.003924
EU0969  ,-0.002537
EU0972  ,-0.002036
EU0973  ,-0.003528
EU0975  ,0.000482
EU0977  ,-0.001258
EU0978  ,-0.000681
EU0979  ,-0.000671
EU0981  ,-0.000088
EU0982  ,-0.001328
EU0986  ,0.000000
EU0987  ,0.001178
EU0988  ,0.001530
EU0989  ,-0.001299
EU0990  ,0.004427
EU0991  ,0.000000
EU0993  ,0.002448
EU0994  ,-0.001720
EU0995  ,0.002479
EU0996  ,0.000585
EU0997  ,0.001755
EU0998  ,0.003322
EU0999  ,-0.000887
EU1003  ,0.002052
EU1004  ,0.001265
EU1005  ,-0.003141
EU1006  ,0.001746
EU1007  ,0.002380
EU1008  ,0.002713
EU1009  ,0.001421
EU1010  ,0.011032
EU1011  ,0.005212
EU1013  ,0.002270
EU1014  ,0.000953
EU1015  ,0.000269
EU1016  ,-0.001658
EU1017  ,0.001470
EU1018  ,0.004148
EU1019  ,0.002177
EU1020  ,0.000394
EU1021  ,0.002295
EU1022  ,0.005730
EU1023  ,0.001453
EU1024  ,0.001091
EU1025  ,0.001915
EU1026  ,0.001735
EU1027  ,-0.001645
EU1028  ,0.000154
EU1029  ,-0.003684
EU1030  ,0.003604
EU1031  ,0.001427
EU1032  ,0.003009
EU1033  ,0.000627
EU1034  ,0.004956
EU1036  ,-0.001536
EU1037  ,0.000061
EU1038  ,-0.004336
EU1039  ,0.001162
EU1040  ,0.001557
EU1041  ,0.002133
EU1042  ,-0.000824
EU1043  ,0.003675
EU1044  ,0.001853
EU1045  ,0.004299
EU1046  ,0.002023
EU1047  ,0.003195
EU1054  ,0.000061
EU1056  ,0.000864
EU1085  ,0.001866
EU1089  ,0.001604
EU1090  ,0.001010
EU1091  ,0.000358
EU1100  ,-0.000219
EU1101  ,-0.000431
EU1102  ,0.000088
EU1103  ,0.000511
EU1104  ,0.000644
EU1106  ,0.000264
EU1150  ,-0.000129
EU1151  ,0.001808
EU1153  ,0.003514
EU1154  ,0.002321
EU1156  ,0.000360
EU1157  ,0.001326
EU1158  ,0.000696
EU1159  ,0.002639
EU1160  ,0.002771
EU1161  ,0.001505
EU1162  ,0.003694
EU1163  ,0.002198
EU1164  ,0.005040
EU1165  ,0.001650
EU1166  ,-0.000823
EU1167  ,0.001968
EU1168  ,0.003682
EU1169  ,-0.000148
EU1171  ,0.002478
EU1173  ,0.001847
EU1174  ,-0.000848
EU1175  ,0.000111
EU1179  ,0.003175
EU1180  ,-0.000147
EU1181  ,-0.001273
EU1184  ,0.001110
EU1185  ,0.002506
EU1186  ,0.000317
EU1187  ,0.000873
EU1188  ,0.002957
EU1189  ,0.001838
EU1190  ,0.000878
EU1191  ,0.000882
EU1193  ,0.002595
EU1194  ,0.003469
EU1195  ,0.000327
EU1196  ,0.001674
EU1197  ,0.000347
EU1199  ,0.001366
EU1200  ,0.000474
EU1201  ,0.001103
EU1202  ,0.002180
EU1203  ,0.002974
EU1204  ,0.000557
EU1205  ,0.000080
EU1206  ,0.000260
EU1207  ,0.001197
EU1208  ,0.000813
EU1209  ,0.003732
EU1210  ,0.000581
EU1211  ,0.002263
EU1212  ,0.000730
EU1213  ,0.000850
EU1214  ,0.000290
EU1215  ,0.000888
EU1216  ,-0.000064
EU1217  ,-0.000178
EU1218  ,0.002039
EU1219  ,0.000196
EU1220  ,0.000890
EU1221  ,0.001338
EU1223  ,-0.000963
EU1224  ,0.000633
EU1225  ,0.001808
EU1226  ,0.000991
EU1227  ,-0.000027
EU1228  ,0.000226
EU1229  ,0.001368
EU1231  ,0.001188
EU1233  ,-0.000325
EU1241  ,0.000407
EU1242  ,0.000113
EU1243  ,0.000467
EU1244  ,0.001111
EU1245  ,0.001131
EU1246  ,0.001813
EU1248  ,0.001010
EU1249  ,0.000546
EU1250  ,0.000771
EU1251  ,-0.000032
EU1252  ,0.000960
EU1253  ,-0.000012
EU1254  ,0.001199
EU1255  ,0.000815
EU1256  ,0.000841
EU1257  ,0.001953
EU1258  ,0.001496
EU1261  ,-0.000496
EU1269  ,-0.000082
EU1276  ,0.002132
EU1277  ,0.000441
EU1278  ,0.002659
EU1279  ,0.002710
EU1280  ,0.002780
EU1281  ,0.001867
EU1284  ,0.000935
EU1285  ,0.002762
EU1286  ,0.003190
EU1287  ,0.001239
EU1289  ,0.000784
EU1291  ,0.003702
EU1292  ,0.000214
EU1293  ,0.000959
EU1294  ,0.001022
EU1295  ,0.001584
EU1320  ,0.000172
EU1418  ,0.001183
EU1426  ,0.000736
EU1600  ,-0.000698
EU1651  ,0.002172
EU1652  ,0.000392
EU1653  ,0.002623
EU1654  ,0.001662
EU1655  ,0.000979
EU1656  ,0.002095
EU1657  ,0.000778
EU1658  ,-0.000314
EU1659  ,0.002254
EU1660  ,0.002188
EU1664  ,0.001447
EU1665  ,0.002517
EU1666  ,0.000000
EU1702  ,0.000102
EU1704  ,-0.000112
EU1707  ,0.000092
EU1708  ,-0.000200
EU1709  ,0.000114
EU1710  ,0.000031
EU1711  ,0.000197
EU1713  ,-0.000059
EU1714  ,0.000046
EU1720  ,0.000334
EU1721  ,-0.000257
EU1722  ,-0.000407
EU1724  ,-0.000540
EU1725  ,-0.000062
EU1726  ,-0.000017
EU1727  ,0.000090
EU1728  ,-0.000302
EU1730  ,-0.000201
EU1732  ,0.004151
EU1733  ,-0.001076
EU1734  ,0.000914
EU1735  ,0.000429
EU1752  ,0.000369
EU1753  ,-0.000472
EU1754  ,0.001002
EU1755  ,0.000867
EU1757  ,0.000805
EU1758  ,0.002611
EU1759  ,0.002400
EU1760  ,0.001048
EU1761  ,0.000222
EU1762  ,-0.000071
EU1763  ,0.000041
EU1764  ,-0.001072
EU1765  ,0.000086
EU1766  ,-0.000015
EU1768  ,-0.000156
EU1769  ,0.000529
EU1770  ,-0.000278
EU1772  ,0.000153
EU1773  ,-0.000033
EU1774  ,-0.000344
EU1775  ,0.000068
EU1776  ,-0.000315
EU1777  ,-0.000648
EU1779  ,-0.000512
EU1780  ,0.000249
EU1781  ,-0.000098
EU1782  ,-0.002232
EU1783  ,0.000424
EU1784  ,-0.000358
EU1785  ,0.000316
EU1786  ,0.000351
EU1787  ,-0.000137
EU1788  ,0.000740
EU1790  ,-0.001633
EU1791  ,0.000458
EU1792  ,0.000567
EU1793  ,0.000525
EU1794  ,0.001226
EU1796  ,0.000100
EU1797  ,0.000340
EU1798  ,-0.000120
EU1799  ,-0.000298
EU1801  ,0.003117
EU1802  ,0.000383
EU1803  ,-0.000380
EU1804  ,-0.000566
EU1805  ,0.000255
EU1806  ,-0.000806
EU1807  ,0.000237
EU1808  ,0.000195
EU1810  ,-0.000658
EU1811  ,0.000118
EU1812  ,0.000236
EU1813  ,0.000004
EU1814  ,0.000418
EU1815  ,0.000054
EU1816  ,0.000363
EU1817  ,0.000586
EU1818  ,0.000229
EU1821  ,0.000274
EU1822  ,0.000505
EU1823  ,0.000536
EU1824  ,0.000535
EU1825  ,0.000612
EU1826  ,0.000190
EU1908  ,0.001152
EU1909  ,0.000872
EU1910  ,0.002040
EU1911  ,0.000612
EU1912  ,0.001574
EU1913  ,0.000654
EU1914  ,0.000811
EU2030  ,-0.000185
EU2031  ,0.001031
EU2032  ,0.000549
EU2033  ,0.000141
EU2034  ,0.000613
EU2035  ,0.000462
EU2036  ,0.000082
EU2037  ,0.000420
EU2038  ,0.000387
EU2039  ,-0.000034
EU2040  ,0.000126
EU2041  ,-0.001257
EU2042  ,-0.001405
EU2044  ,-0.000160
EU2045  ,0.000656
EU2046  ,0.000885
EU2047  ,0.000078
EU2189  ,0.006765
EU2200  ,-0.000151
EU2301  ,-0.003156
EU2378  ,-0.001401
EU2390  ,-0.000572
EU2400  ,-0.001188
EU2450  ,-0.000866
EU2484  ,-0.000361
EU2532  ,-0.000405
EU2559  ,-0.002921
EU2591  ,-0.000713
EU2593  ,0.000027
EU2594  ,0.000518
EU2596  ,-0.000747
EU2597  ,0.005079
EU2599  ,-0.000532
EU2600  ,-0.000056
EU2601  ,0.000118
EU2605  ,-0.000214
EU2606  ,0.002800
EU2607  ,0.000725
EU2627  ,0.000168
EU2647  ,0.001660
EU2794  ,-0.001686
EU2801  ,0.000975
EU2802  ,0.000524
EU2803  ,0.000719
EU2804  ,-0.026911
EU2805  ,0.000617
EU2806  ,0.000729
EU2807  ,0.000704
EU2808  ,-0.000001
EU2809  ,0.001126
EU2810  ,0.002064
EU2811  ,0.000372
EU2812  ,0.000531
EU2813  ,0.000636
EU2814  ,0.001062
EU2815  ,0.001157
EU2816  ,0.000604
EU2817  ,0.000324
EU2863  ,-0.000637
EU2883  ,-0.000559
EU2890  ,-0.000485
EU2984  ,0.000699
EU3018  ,-0.001168
EU3056  ,0.000132
EU3072  ,-0.001252
EU3080  ,0.001389
EU3265  ,-0.000575
EU3268  ,-0.001362
EU3348  ,-0.000884
EU3415  ,-0.000752
EU3421  ,-0.001403
EU3432  ,-0.000506
EU3443  ,-0.000049
EU3514  ,-0.000417
EU3522  ,0.000011
EU3588  ,-0.001279
EU3610  ,-0.000616
EU3670  ,-0.001104
EU3689  ,-0.000847
EU3701  ,-0.004775
EU3710  ,0.000318
EU3733  ,0.001491
EU3826  ,-0.002164
EU4003  ,0.000449
EU4010  ,-0.001030
EU4036  ,0.000592
EU4037  ,-0.000308
EU4038  ,0.000467
EU4039  ,0.000990
EU4040  ,-0.000086
EU4042  ,0.000101
EU4044  ,-0.000007
EU4045  ,-0.000130
EU4046  ,0.000071
EU4048  ,-0.000025
EU4049  ,0.000071
EU4050  ,-0.000129
EU4051  ,-0.000524
EU4052  ,0.000350
EU4053  ,-0.001113
EU4054  ,-0.000721
EU4055  ,0.000287
EU4056  ,-0.000936
EU4057  ,0.000329
EU4058  ,-0.000429
EU4059  ,0.000260
EU4060  ,-0.000039
EU4061  ,0.000434
EU4062  ,-0.000271
EU4063  ,-0.000105
EU4064  ,-0.000039
EU4065  ,-0.000152
EU4067  ,0.000370
EU4068  ,-0.000396
EU4069  ,0.000023
EU4070  ,0.000065
EU4071  ,-0.000282
EU4072  ,-0.000447
EU4073  ,0.000321
EU4075  ,-0.000265
EU4084  ,0.000000
EU4086  ,0.000000
EU4087  ,-0.000089
EU4088  ,-0.000406
EU4089  ,0.000742
EU4090  ,0.000055
EU4091  ,0.000831
EU4092  ,0.000506
EU4093  ,0.000525
EU4094  ,0.000254
EU4095  ,0.000825
EU4110  ,0.000157
EU4125  ,-0.000245
EU4137  ,-0.002912
EU4169  ,0.001165
EU4172  ,0.000576
EU4215  ,0.000894
EU4247  ,-0.000417
EU4255  ,-0.001660
EU4264  ,0.001013
EU4300  ,-0.001939
EU4316  ,-0.005662
EU4387  ,-0.001814
EU4409  ,-0.001143
EU4450  ,0.002510
EU4451  ,0.000802
EU4463  ,-0.000552
EU4473  ,-0.004813
EU4480  ,0.001539
EU4490  ,0.001837
EU4495  ,0.000287
EU4500  ,0.000621
EU4505  ,-0.001311
EU4507  ,0.000530
EU4508  ,-0.001364
EU4510  ,0.000631
EU4515  ,0.000461
EU4523  ,0.001511
EU4526  ,0.000756
EU4531  ,0.000654
EU4536  ,0.001722
EU4538  ,0.000640
EU4539  ,-0.001186
EU4565  ,-0.000458
EU4591  ,-0.000428
EU4593  ,-0.002203
EU4607  ,-0.001101
EU4630  ,-0.000014
EU4631  ,0.000438
EU4633  ,0.000007
EU4634  ,-0.000038
EU4635  ,0.000522
EU4636  ,-0.000424
EU4637  ,-0.000641
EU4656  ,-0.001789
EU4674  ,0.000927
EU4685  ,-0.000284
EU4786  ,0.000650
EU4938  ,0.001009
EU4985  ,0.000595
EU4992  ,0.002009
EU4993  ,0.000526
EU4994  ,0.001216
EU4995  ,-0.000794
EU5001  ,-0.000101
EU5002  ,0.000321
EU5003  ,-0.000281
EU5004  ,0.001423
EU5005  ,0.000031
EU5006  ,0.000216
EU5007  ,0.000197
EU5008  ,-0.000513
EU5020  ,0.000161
EU5086  ,0.001022
EU5118  ,-0.001337
EU5129  ,-0.001978
EU5151  ,0.001208
EU5227  ,-0.000795
EU5262  ,0.001347
EU5263  ,-0.000706
EU5319  ,0.000332
EU5320  ,0.000327
EU5321  ,-0.000085
EU5322  ,0.000399
EU5323  ,-0.000213
EU5324  ,0.001398
EU5325  ,-0.000106
EU5326  ,-0.005468
EU5327  ,0.000240
EU5328  ,-0.000883
EU5329  ,0.000271
EU5330  ,0.000189
EU5331  ,-0.002692
EU5332  ,0.001302
EU5334  ,0.000982
EU5335  ,0.000649
EU5336  ,-0.000629
EU5337  ,0.000437
EU5338  ,-0.000084
EU5365  ,0.002320
EU5397  ,-0.000306
EU5413  ,-0.000208
EU5420  ,-0.000938
EU5429  ,0.000587
EU5452  ,-0.000868
EU5478  ,-0.001073
EU5531  ,0.000340
EU5554  ,0.000295
EU5565  ,0.000000
EU5587  ,0.002213
EU5588  ,-0.000030
EU5590  ,-0.000289
EU5601  ,-0.000533
EU5610  ,-0.001065
EU5640  ,0.000850
EU5643  ,-0.000858
EU5687  ,0.001835
EU5693  ,-0.000399
EU5700  ,0.000642
EU5729  ,-0.001183
EU5735  ,0.001012
EU5742  ,-0.003543
EU5745  ,-0.000527
EU5768  ,0.000821
EU5777  ,-0.000745
EU5825  ,0.000374
EU5830  ,0.000426
EU5936  ,-0.000030
EU5TYFRA,-0.001535
EU6012  ,0.011857
EU6065  ,-0.000331
EU6111  ,0.000000
EU6113  ,-0.000754
EU6260  ,0.000034
EU6395  ,-0.000819
EU6401  ,0.001237
EU6544  ,-0.001662
EU6550  ,-0.000875
EU6564  ,-0.000995
EU6601  ,-0.005392
EU6602  ,-0.000477
EU6603  ,-0.001341
EU6604  ,-0.001668
EU6605  ,-0.003361
EU6606  ,-0.000510
EU6607  ,-0.001084
EU6608  ,-0.001055
EU6609  ,-0.001189
EU6610  ,0.000058
EU6611  ,-0.000825
EU6612  ,0.000271
EU6613  ,0.001720
EU6614  ,0.000249
EU6617  ,0.001401
EU6623  ,-0.000944
EU6624  ,0.002115
EU6629  ,0.003417
EU6630  ,0.001489
EU6631  ,0.001410
EU6636  ,-0.000070
EU6637  ,0.000215
EU6638  ,0.000339
EU6639  ,0.001661
EU6641  ,0.000709
EU6642  ,0.000775
EU6643  ,-0.001249
EU6644  ,-0.001963
EU6645  ,-0.001077
EU6646  ,0.001396
EU6647  ,0.000701
EU6648  ,-0.000446
EU6649  ,0.001324
EU6735  ,-0.000633
EU6900  ,-0.006948
EU6971  ,0.011349
EU7003  ,0.001379
EU7004  ,0.000069
EU7005  ,-0.000132
EU7006  ,0.000403
EU7007  ,-0.000249
EU7012  ,0.000272
EU7013  ,0.000987
EU7014  ,-0.000886
EU7027  ,0.001224
EU7028  ,-0.000072
EU7030  ,0.000484
EU7031  ,0.000242
EU7035  ,0.000193
EU7036  ,-0.000727
EU7046  ,-0.002413
EU7050  ,-0.000088
EU7051  ,-0.000105
EU7052  ,0.000096
EU7053  ,-0.000851
EU7054  ,-0.000490
EU7056  ,-0.000080
EU7057  ,0.000159
EU7058  ,0.000133
EU7059  ,-0.000182
EU7060  ,0.000407
EU7110  ,0.002722
EU7427  ,0.001289
EU7713  ,-0.003931
EU7746  ,0.003555
EU8000  ,0.000000
EU8002  ,0.000554
EU8100  ,-0.000832
EU8101  ,-0.004187
EU8102  ,-0.002301
EU8103  ,0.000011
EU8104  ,-0.000520
EU8105  ,-0.000045
EU8106  ,0.000045
EU8107  ,0.001607
EU8108  ,0.008564
EU8109  ,0.002609
EU8111  ,-0.002349
EU8112  ,0.000747
EU8113  ,-0.000530
EU8114  ,-0.001760
EU8115  ,-0.003039
EU8117  ,-0.000597
EU8119  ,0.000074
EU8120  ,-0.001221
EU8121  ,0.001971
EU8122  ,-0.001261
EU8123  ,0.001508
EU8124  ,-0.001874
EU8125  ,-0.002712
EU8126  ,-0.003901
EU8127  ,0.001364
EU8128  ,0.012905
EU8129  ,0.005586
EU8130  ,0.005222
EU8131  ,0.006059
EU8132  ,-0.004926
EU8133  ,-0.000211
EU8134  ,-0.001087
EU8135  ,-0.000713
EU8136  ,-0.003471
EU8137  ,0.000819
EU8138  ,-0.001064
EU8139  ,-0.002130
EU8140  ,-0.002005
EU8141  ,-0.004164
EU8142  ,-0.001208
EU8143  ,-0.002249
EU8144  ,-0.004836
EU8145  ,0.003228
EU8146  ,-0.004371
EU8147  ,0.000334
EU8148  ,-0.005843
EU8149  ,-0.003259
EU8150  ,0.000767
EU8151  ,0.002363
EU8152  ,-0.004059
EU8153  ,-0.003094
EU8154  ,-0.004414
EU8155  ,-0.000857
EU8158  ,-0.001823
EU8161  ,-0.005543
EU8162  ,-0.004244
EU8163  ,-0.006661
EU8164  ,-0.007987
EU8165  ,-0.007416
EU8166  ,-0.003819
EU8167  ,-0.002370
EU8168  ,-0.009310
EU8169  ,-0.003355
EU8170  ,-0.007296
EU8171  ,-0.007841
EU8180  ,-0.005424
EU8181  ,-0.003772
EU8182  ,-0.005033
EU8183  ,-0.006573
EU8184  ,-0.010529
EU8185  ,-0.003656
EU8186  ,-0.006328
EU8187  ,-0.005481
EU8188  ,-0.002094
EU8189  ,-0.002777
EU8190  ,-0.005264
EU8195  ,-0.004135
EU8196  ,-0.008105
EU8197  ,-0.007531
EU8198  ,-0.003853
EU8199  ,-0.004149
EU8200  ,-0.003577
EU8201  ,-0.006384
EU8202  ,-0.003737
EU8478  ,-0.000030
EU8522  ,0.002153
EU8523  ,0.000535
EU8525  ,0.000372
EU8526  ,-0.000186
EU8527  ,0.001966
EU8528  ,0.000405
EU8529  ,0.002695
EU8530  ,-0.000601
EU8532  ,-0.001329
EU8533  ,0.000232
EU8534  ,0.000487
EU8535  ,0.003065
EU8536  ,0.001746
EU8539  ,0.001216
EU8540  ,-0.001208
EU8541  ,0.000401
EU8542  ,-0.000428
EU8543  ,0.000087
EU8544  ,-0.000026
EU8545  ,0.001277
EU8546  ,-0.000907
EU8547  ,-0.006729
EU8548  ,-0.003402
EU8549  ,0.000266
EU8550  ,0.001358
EU8552  ,0.010897
EU8553  ,0.001088
EU8554  ,0.002538
EU8733  ,-0.001150
EU8736  ,-0.000225
EU8742  ,-0.002971
EU9158  ,-0.000696
EU9426  ,-0.002309
EU9622  ,-0.000710
EU9680  ,-0.002210
EU9743  ,-0.001328
EU9883  ,0.004478
EU9962  ,0.000649
EU9972  ,-0.002342
EV4V0FZA,0.000958
EVNCPIZA,-0.000025
EWAKJAJA,0.000002
EWOJSZZA,-0.000019
EWSHR4BA,0.000524
EXLHLIRA,0.000860
EXVCFFRA,0.003602
EY30R0BA,0.000048
EYJENVBA,-0.000258
EYSKJFBA,0.000049
EYTL3TBA,-0.000031
EYXEILJA,0.001175
EYZFVRBA,0.000002
EZW13RZA,0.000030
EZXGUWRA,-0.000889
F0NH1IBA,-0.003107
F0WUISZA,-0.003463
F15FYSZA,0.005043
F1RUISZA,-0.000003
F2DKJFBA,0.000550
F2QUNVBA,-0.001996
F2WUILRA,0.000006
F30UILRA,-0.000040
F33GUWRA,-0.002070
F3GWUWRA,-0.001659
F3QXLIJA,0.019220
F3RUILRA,0.000061
F3VUNWZA,-0.001931
F3XRYEJA,0.000327
F4LBWHRA,0.000280
F4WEILJA,-0.000550
F4YENWZA,-0.003273
F5IHLIJA,-0.011436
F5JEILRA,-0.002510
F5VHWGZA,0.000978
F5WBPOJA,-0.000059
F5XINEZA,0.003893
FAJGUWRA,-0.001151
FDM0Z4BA,-0.000019
FDX5073 ,0.000000
FE2YR4BA,0.000244
FESEOHBA,0.001040
FFHJTQZA,0.000406
FFSUIRBA,0.000000
FFXWTURA,0.002461
FFZVGCJA,0.000259
FG4FGCZA,0.000799
FGMUOHBA,-0.002842
FGVFGCZA,0.000965
FHCYFEBA,0.001033
FHKEIRBA,-0.003732
FI0I4DRA,-0.000904
FIVIR4RA,0.000401
FIYWYWZA,0.000554
FJ3FJGJA,0.002522
FJCYR4RA,0.000184
FJPRTJZA,0.000248
FJZIR4RA,0.000418
FKJYR4RA,0.002501
FKSTTJBA,0.000609
FMBFGCJA,0.000804
FMKFGCJA,-0.000275
FMLEOHBA,-0.000014
FMMTOZJA,0.000334
FNLUIRBA,0.000219
FNQZNXRA,-0.000610
FO2WWGBA,0.002763
FOPEISZA,-0.003394
FPN0JFJA,0.000934
FPYUISJA,-0.003792
FQLVJGRA,0.005344
FQTXPBJA,0.000003
FR2BV2JA,0.000241
FRHGIVRA,-0.000062
FRX2MKRA,0.000142
FRYFJGBA,0.003386
FSEVGCZA,-0.000456
FSPFGCZA,0.000319
FUGV2MZA,0.000000
FUJEISZA,-0.000085
FUKIC1BA,-0.000604
FUUDB0BA,0.005111
FVDXOEZA,-0.000504
FVEKJFRA,-0.000719
FVMUISJA,-0.000741
FWCEISZA,0.000149
FWHVVRRA,0.000019
FWI70Q  ,0.000000
FWI71R  ,0.000000
FXI0JFBA,0.002002
FXIWUWJA,-0.000439
FXLUNVBA,-0.001109
FYG121  ,0.000000
FYG122  ,0.000000
FYG24M  ,0.000000
FYG43M  ,0.000000
FYG44T  ,0.000000
FYG72T  ,0.000000
G0AIR4BA,0.000335
G0GIQXZA,0.002041
G1WIR4BA,0.004610
G2DIR5BA,0.000860
G2OFGCRA,-0.000608
G2Y1YLRA,0.001868
G3JKO3RA,0.000506
G3NIR5BA,-0.000069
G3SEESBA,0.001489
G3SEISJA,-0.004388
G3XVVRBA,0.000008
G3ZGIVBA,0.000284
G4CUISJA,0.000079
GA1UISRA,-0.006011
GAYKJFRA,-0.000017
GB2MMIZA,-0.000035
GB4UNVBA,-0.002157
GBDEISRA,0.000328
GBLIEXBA,0.001117
GBQFVSZA,0.000003
GC1EISJA,-0.000622
GCK18   ,0.000000
GCRSBZRA,0.000548
GD4UISRA,-0.000120
GDJEILJA,0.000103
GDJXOEJA,-0.009974
GDNENVBA,-0.000498
GDWHINZA,0.001317
GDWKJFBA,-0.001102
GE3INEJA,0.000535
GEC8254 ,0.000000
GEC8255 ,0.000000
GEC8264 ,0.000000
GEC8265 ,0.000000
GEC8266 ,0.000000
GEC8267 ,0.000000
GEHGUWBA,-0.002029
GES061C ,0.000000
GES061K ,0.000000
GES211B ,0.000000
GES451N ,0.000000
GES571R ,0.000000
